CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgOrderValue,ChurnStatus,Country,SpenderType
14452,11,2,191.5,109,95.75,0,United Kingdom,Low Spender
14453,190,1,109.98,48,109.98,1,United Kingdom,Low Spender
14456,5,9,2663.06,2296,295.8955555555556,0,United Kingdom,High Spender
14457,311,1,68.64,52,68.64,1,United Kingdom,Low Spender
14459,155,1,1274.16,544,1274.16,1,United Kingdom,High Spender
14460,110,3,150.0,120,50.0,1,United Kingdom,Low Spender
14461,148,3,1468.31,638,489.43666666666667,1,United Kingdom,High Spender
14462,66,11,1638.88,878,148.98909090909092,0,United Kingdom,High Spender
14463,205,1,39.599999999999994,24,39.599999999999994,1,United Kingdom,Low Spender
14465,247,3,486.59000000000003,299,162.1966666666667,1,United Kingdom,Mid Spender
14466,29,7,1400.65,793,200.09285714285716,0,United Kingdom,High Spender
14467,18,4,530.01,270,132.5025,0,United Kingdom,Mid Spender
14470,12,2,303.99,147,151.995,0,United Kingdom,Mid Spender
14472,104,8,1507.9,1060,188.4875,1,United Kingdom,High Spender
14473,74,1,95.28,40,95.28,0,United Kingdom,Low Spender
14474,46,1,240.06,108,240.06,0,United Kingdom,Low Spender
14475,72,3,683.01,387,227.67,0,United Kingdom,Mid Spender
14476,257,1,183.05,109,183.05,1,United Kingdom,Low Spender
14477,51,1,83.2,40,83.2,0,United Kingdom,Low Spender
14479,254,2,252.65,109,126.325,1,United Kingdom,Low Spender
14480,11,1,262.55,141,262.55,0,United Kingdom,Low Spender
14481,165,2,538.41,391,269.205,1,United Kingdom,Mid Spender
14482,18,6,1041.28,697,173.54666666666665,0,United Kingdom,High Spender
14483,282,1,137.1,97,137.1,1,United Kingdom,Low Spender
14484,50,1,301.76,162,301.76,0,United Kingdom,Mid Spender
14485,39,1,144.35,68,144.35,0,United Kingdom,Low Spender
14487,27,6,946.3299999999999,694,157.72166666666666,0,United Kingdom,High Spender
14488,68,1,706.18,575,706.18,0,United Kingdom,Mid Spender
14489,207,1,433.5,263,433.5,1,United Kingdom,Mid Spender
14491,175,2,220.98,126,110.49,1,United Kingdom,Low Spender
14493,7,5,2047.03,1153,409.406,0,United Kingdom,High Spender
14494,26,1,139.56,92,139.56,0,United Kingdom,Low Spender
14495,51,2,123.8,62,61.9,0,United Kingdom,Low Spender
14496,312,2,291.92,112,145.96,1,United Kingdom,Mid Spender
14497,309,1,335.52,220,335.52,1,United Kingdom,Mid Spender
14498,43,5,1519.27,904,303.854,0,United Kingdom,High Spender
14499,26,3,768.74,491,256.24666666666667,0,United Kingdom,Mid Spender
14500,88,2,218.10000000000002,52,109.05000000000001,0,United Kingdom,Low Spender
14501,184,2,251.21,161,125.605,1,United Kingdom,Low Spender
14502,20,9,1917.98,1428,213.10888888888888,0,United Kingdom,High Spender
14503,3,6,2664.66,1684,444.10999999999996,0,United Kingdom,High Spender
14504,47,4,522.21,292,130.5525,0,United Kingdom,Mid Spender
14505,17,8,4940.0,2445,617.5,0,United Kingdom,High Spender
14506,17,5,1206.85,584,241.36999999999998,0,United Kingdom,High Spender
14507,40,5,928.78,529,185.756,0,United Kingdom,High Spender
14508,22,2,196.0,122,98.0,0,United Kingdom,Low Spender
14511,11,5,1173.41,727,234.68200000000002,0,United Kingdom,High Spender
14512,188,2,175.63,115,87.815,1,United Kingdom,Low Spender
14513,207,2,183.75,57,91.875,1,United Kingdom,Low Spender
14514,61,3,732.3,450,244.1,0,United Kingdom,Mid Spender
14515,18,6,1542.51,693,257.085,0,United Kingdom,High Spender
14517,33,2,192.55,75,96.275,0,United Kingdom,Low Spender
14518,64,1,112.44,84,112.44,0,United Kingdom,Low Spender
14520,2,1,10.2,12,10.2,0,United Kingdom,Low Spender
14522,72,3,405.26,93,135.08666666666667,0,United Kingdom,Mid Spender
14523,108,1,160.91,106,160.91,1,United Kingdom,Low Spender
14524,32,9,1438.78,639,159.86444444444444,0,United Kingdom,High Spender
14525,20,9,2245.81,1292,249.53444444444443,0,United Kingdom,High Spender
14527,3,54,4320.12,1592,80.00222222222222,0,United Kingdom,High Spender
14528,37,1,234.83999999999997,174,234.83999999999997,0,United Kingdom,Low Spender
14529,60,3,542.96,322,180.98666666666668,0,United Kingdom,Mid Spender
14530,26,6,1982.45,915,330.40833333333336,0,United Kingdom,High Spender
14532,236,3,200.4,193,66.8,1,United Kingdom,Low Spender
14533,25,6,757.44,533,126.24000000000001,0,United Kingdom,Mid Spender
14534,3,18,3188.33,1625,177.12944444444443,0,United Kingdom,High Spender
14535,60,3,2492.68,1530,830.8933333333333,0,United Kingdom,High Spender
14536,260,1,76.0,30,76.0,1,United Kingdom,Low Spender
14537,58,1,355.56,120,355.56,0,United Kingdom,Mid Spender
14538,65,2,334.35,149,167.175,0,United Kingdom,Mid Spender
14539,16,2,500.32,378,250.16,0,United Kingdom,Mid Spender
14540,10,3,836.51,399,278.83666666666664,0,United Kingdom,High Spender
14541,59,8,1372.05,607,171.50625,0,United Kingdom,High Spender
14542,186,1,103.25,19,103.25,1,United Kingdom,Low Spender
14543,29,16,1136.39,337,71.024375,0,United Kingdom,High Spender
14544,24,2,1175.57,783,587.785,0,United Kingdom,High Spender
14546,5,5,2366.38,1290,473.276,0,United Kingdom,High Spender
14547,4,8,3315.76,2002,414.47,0,United Kingdom,High Spender
14549,311,1,224.98000000000002,94,224.98000000000002,1,United Kingdom,Low Spender
14550,11,2,650.77,353,325.385,0,United Kingdom,Mid Spender
14551,18,2,148.23,103,74.115,0,United Kingdom,Low Spender
14552,152,1,156.27,89,156.27,1,United Kingdom,Low Spender
14553,19,5,543.62,449,108.724,0,United Kingdom,Mid Spender
14554,10,4,1863.18,1137,465.795,0,United Kingdom,High Spender
14555,57,2,251.7,86,125.85,0,United Kingdom,Low Spender
14557,85,1,287.44,200,287.44,0,United Kingdom,Mid Spender
14560,17,13,600.03,440,46.15615384615384,0,United Kingdom,Mid Spender
14561,76,3,957.37,793,319.12333333333333,0,United Kingdom,High Spender
14562,4,18,4012.62,1723,222.92333333333332,0,United Kingdom,High Spender
14565,96,4,2636.81,1192,659.2025,1,United Kingdom,High Spender
14567,57,2,1257.96,388,628.98,0,United Kingdom,High Spender
14569,1,1,80.09,29,80.09,0,United Kingdom,Low Spender
14570,281,2,190.21,92,95.105,1,United Kingdom,Low Spender
14572,3,7,2333.51,1142,333.35857142857145,0,United Kingdom,High Spender
14573,180,9,778.7,410,86.52222222222223,1,United Kingdom,Mid Spender
14576,372,1,35.400000000000006,12,35.400000000000006,1,United Kingdom,Low Spender
14577,13,4,859.71,353,214.9275,0,United Kingdom,High Spender
14578,3,1,111.51,84,111.51,0,United Kingdom,Low Spender
14581,17,1,95.67,84,95.67,0,United Kingdom,Low Spender
14582,41,1,94.21000000000001,71,94.21000000000001,0,United Kingdom,Low Spender
14583,6,5,799.4,668,159.88,0,United Kingdom,Mid Spender
14584,169,4,825.76,363,206.44,1,United Kingdom,High Spender
14585,50,1,148.55,90,148.55,0,United Kingdom,Low Spender
14586,277,1,202.44,328,202.44,1,United Kingdom,Low Spender
14587,19,9,1258.33,680,139.81444444444443,0,United Kingdom,High Spender
14591,15,4,876.86,542,219.215,0,United Kingdom,High Spender
14592,35,3,516.29,403,172.09666666666666,0,United Kingdom,Mid Spender
14593,22,3,450.95,315,150.31666666666666,0,United Kingdom,Mid Spender
14594,7,2,273.28,172,136.64,0,United Kingdom,Low Spender
14595,20,6,1524.96,887,254.16,0,United Kingdom,High Spender
14597,11,1,295.74,216,295.74,0,United Kingdom,Mid Spender
14598,44,1,221.97,189,221.97,0,United Kingdom,Low Spender
14600,306,1,236.43,107,236.43,1,United Kingdom,Low Spender
14601,11,1,123.96000000000001,96,123.96000000000001,0,United Kingdom,Low Spender
14606,1,90,8207.41,4925,91.19344444444444,0,United Kingdom,High Spender
14607,19,3,450.9,102,150.29999999999998,0,United Kingdom,Mid Spender
14608,4,3,1017.1500000000001,245,339.05,0,United Kingdom,High Spender
14616,285,1,10.08,24,10.08,1,United Kingdom,Low Spender
14618,9,3,408.84000000000003,178,136.28,0,United Kingdom,Mid Spender
14619,246,1,263.74,138,263.74,1,United Kingdom,Low Spender
14620,206,2,318.54,170,159.27,1,United Kingdom,Mid Spender
14621,1,5,1490.42,887,298.084,0,United Kingdom,High Spender
14622,185,1,288.78000000000003,142,288.78000000000003,1,United Kingdom,Mid Spender
14623,32,5,688.3,355,137.66,0,United Kingdom,Mid Spender
14624,57,2,225.85,162,112.925,0,United Kingdom,Low Spender
14625,196,2,668.48,310,334.24,1,United Kingdom,Mid Spender
14626,24,4,2035.8200000000002,1220,508.95500000000004,0,United Kingdom,High Spender
14628,91,2,411.71000000000004,241,205.85500000000002,1,United Kingdom,Mid Spender
14629,4,2,564.91,339,282.455,0,United Kingdom,Mid Spender
14631,51,3,722.9200000000001,426,240.97333333333336,0,United Kingdom,Mid Spender
14632,263,1,79.94,46,79.94,1,United Kingdom,Low Spender
14633,266,1,235.4,84,235.4,1,United Kingdom,Low Spender
14636,36,2,609.85,241,304.925,0,United Kingdom,Mid Spender
14638,51,1,269.6,146,269.6,0,United Kingdom,Low Spender
14639,52,6,2119.57,1225,353.2616666666667,0,United Kingdom,High Spender
14640,24,6,1651.76,772,275.29333333333335,0,United Kingdom,High Spender
14641,22,1,110.46,90,110.46,0,United Kingdom,Low Spender
14642,59,1,19.8,4,19.8,0,United Kingdom,Low Spender
14643,170,2,295.87,297,147.935,1,United Kingdom,Mid Spender
14644,68,2,381.02000000000004,192,190.51000000000002,0,United Kingdom,Mid Spender
14645,157,2,419.42,322,209.71,1,United Kingdom,Mid Spender
14646,2,46,11901.92,4421,258.73739130434785,0,Netherlands,High Spender
14647,201,1,236.04000000000002,91,236.04000000000002,1,United Kingdom,Low Spender
14649,5,4,964.26,587,241.065,0,United Kingdom,High Spender
14651,67,2,560.3,335,280.15,0,United Kingdom,Mid Spender
14652,77,1,94.28,51,94.28,0,United Kingdom,Low Spender
14653,1,7,1483.15,901,211.87857142857143,0,United Kingdom,High Spender
14655,8,4,939.2800000000001,470,234.82000000000002,0,United Kingdom,High Spender
14656,169,2,240.95000000000002,115,120.47500000000001,1,United Kingdom,Low Spender
14657,18,4,707.37,452,176.8425,0,United Kingdom,Mid Spender
14658,5,2,110.60000000000001,35,55.300000000000004,0,United Kingdom,Low Spender
14659,9,9,2302.78,1170,255.86444444444447,0,United Kingdom,High Spender
14660,87,2,256.24,225,128.12,0,United Kingdom,Low Spender
14661,27,1,41.05,29,41.05,0,United Kingdom,Low Spender
14662,29,4,611.8,499,152.95,0,United Kingdom,Mid Spender
14664,20,2,566.59,458,283.295,0,United Kingdom,Mid Spender
14665,61,4,1490.75,685,372.6875,0,United Kingdom,High Spender
14666,24,1,175.35,159,175.35,0,United Kingdom,Low Spender
14667,11,25,5936.09,3203,237.4436,0,United Kingdom,High Spender
14669,242,3,1069.77,705,356.59,1,United Kingdom,High Spender
14670,280,2,384.90999999999997,325,192.45499999999998,1,United Kingdom,Mid Spender
14672,235,2,578.57,337,289.285,1,United Kingdom,Mid Spender
14673,3,5,1334.64,704,266.928,0,United Kingdom,High Spender
14675,16,1,428.01,259,428.01,0,United Kingdom,Mid Spender
14676,31,5,702.12,276,140.424,0,United Kingdom,Mid Spender
14680,25,15,3943.2,1550,262.88,0,United Kingdom,High Spender
14681,71,3,120.0,32,40.0,0,United Kingdom,Low Spender
14684,26,5,1141.96,815,228.392,0,United Kingdom,High Spender
14687,107,1,217.01999999999998,102,217.01999999999998,1,United Kingdom,Low Spender
14688,8,20,3705.92,2564,185.296,0,United Kingdom,High Spender
14689,209,1,104.85,75,104.85,1,United Kingdom,Low Spender
14690,44,2,299.4,160,149.7,0,United Kingdom,Mid Spender
14691,31,5,1861.94,660,372.38800000000003,0,United Kingdom,High Spender
14692,137,4,558.55,261,139.6375,1,United Kingdom,Mid Spender
14693,265,1,45.4,24,45.4,1,United Kingdom,Low Spender
14696,4,7,1750.74,1227,250.1057142857143,0,United Kingdom,High Spender
14697,218,2,96.56,58,48.28,1,United Kingdom,Low Spender
14698,2,5,1049.07,585,209.814,0,United Kingdom,High Spender
14699,214,1,109.13000000000001,77,109.13000000000001,1,United Kingdom,Low Spender
14700,32,3,1344.33,739,448.10999999999996,0,United Kingdom,High Spender
14701,11,9,1702.59,868,189.17666666666665,0,United Kingdom,High Spender
14702,1,17,2345.54,1285,137.97294117647058,0,United Kingdom,High Spender
14703,15,1,318.17,183,318.17,0,United Kingdom,Mid Spender
14704,20,7,1290.78,996,184.39714285714285,0,United Kingdom,High Spender
14708,3,2,525.81,303,262.905,0,United Kingdom,Mid Spender
14709,15,13,4341.82,2322,333.9861538461538,0,United Kingdom,High Spender
14710,14,4,541.63,368,135.4075,0,United Kingdom,Mid Spender
14711,10,11,1786.67,825,162.42454545454547,0,United Kingdom,High Spender
14712,29,3,851.73,265,283.91,0,United Kingdom,High Spender
14713,9,11,2147.15,1476,195.19545454545457,0,United Kingdom,High Spender
14714,24,1,46.9,34,46.9,0,United Kingdom,Low Spender
14715,25,4,687.23,356,171.8075,0,United Kingdom,Mid Spender
14716,43,2,213.85,229,106.925,0,United Kingdom,Low Spender
14719,2,5,1450.89,1011,290.178,0,United Kingdom,High Spender
14720,6,3,443.16,198,147.72,0,United Kingdom,Mid Spender
14722,147,1,154.57,115,154.57,1,United Kingdom,Low Spender
14723,10,6,992.34,625,165.39000000000001,0,United Kingdom,High Spender
14725,25,1,450.83,339,450.83,0,United Kingdom,Mid Spender
14727,274,1,116.03,53,116.03,1,United Kingdom,Low Spender
14729,374,1,290.79,195,290.79,1,United Kingdom,Mid Spender
14730,1,8,1469.07,1038,183.63375,0,United Kingdom,High Spender
14731,47,3,346.13,222,115.37666666666667,0,United Kingdom,Mid Spender
14732,8,8,2177.19,1263,272.14875,0,United Kingdom,High Spender
14733,16,12,4398.04,1498,366.50333333333333,0,United Kingdom,High Spender
14735,4,30,4182.42,1540,139.41400000000002,0,United Kingdom,High Spender
14737,4,3,530.35,165,176.78333333333333,0,United Kingdom,Mid Spender
14738,43,7,1154.7,546,164.95714285714286,0,United Kingdom,High Spender
14739,20,6,745.38,338,124.23,0,United Kingdom,Mid Spender
14740,197,3,1283.86,722,427.9533333333333,1,United Kingdom,High Spender
14741,12,6,1270.34,693,211.72333333333333,0,United Kingdom,High Spender
14744,16,6,416.48,177,69.41333333333334,0,United Kingdom,Mid Spender
14745,113,5,1085.5,818,217.1,1,United Kingdom,High Spender
14747,249,1,176.95000000000002,69,176.95000000000002,1,United Kingdom,Low Spender
14748,29,5,1330.09,1029,266.018,0,United Kingdom,High Spender
14752,44,1,129.0,44,129.0,0,United Kingdom,Low Spender
14753,87,1,526.75,207,526.75,0,United Kingdom,Mid Spender
14754,45,2,608.3,483,304.15,0,United Kingdom,Mid Spender
14755,10,11,4106.17,1944,373.28818181818184,0,United Kingdom,High Spender
14756,15,1,577.36,368,577.36,0,United Kingdom,Mid Spender
14757,75,1,395.5,158,395.5,0,United Kingdom,Mid Spender
14758,145,4,711.82,257,177.955,1,United Kingdom,Mid Spender
14759,5,3,1073.07,513,357.69,0,United Kingdom,High Spender
14760,297,1,89.2,40,89.2,1,United Kingdom,Low Spender
14761,59,2,255.9,118,127.95,0,United Kingdom,Low Spender
14762,264,1,277.12,305,277.12,1,United Kingdom,Low Spender
14764,47,1,79.8,60,79.8,0,United Kingdom,Low Spender
14765,29,3,159.76,76,53.25333333333333,0,United Kingdom,Low Spender
14766,8,6,2282.42,1256,380.40333333333336,0,United Kingdom,High Spender
14768,17,2,192.60000000000002,52,96.30000000000001,0,United Kingdom,Low Spender
14769,3,8,8261.2,6136,1032.65,0,United Kingdom,High Spender
14770,232,2,622.37,431,311.185,1,United Kingdom,Mid Spender
14772,112,1,126.50999999999999,81,126.50999999999999,1,United Kingdom,Low Spender
14775,58,3,879.42,910,293.14,0,United Kingdom,High Spender
14776,51,11,1239.54,1466,112.68545454545455,0,United Kingdom,High Spender
14778,127,2,691.0600000000001,302,345.53000000000003,1,United Kingdom,Mid Spender
14779,281,3,187.55,73,62.51666666666667,1,United Kingdom,Low Spender
14780,55,2,400.88,306,200.44,0,United Kingdom,Mid Spender
14782,320,1,110.10000000000001,42,110.10000000000001,1,United Kingdom,Low Spender
14784,26,2,231.32000000000002,188,115.66000000000001,0,United Kingdom,Low Spender
14785,15,1,39.480000000000004,36,39.480000000000004,0,United Kingdom,Low Spender
14788,7,2,593.82,367,296.91,0,United Kingdom,Mid Spender
14789,29,1,169.2,80,169.2,0,United Kingdom,Low Spender
14790,17,4,554.46,465,138.615,0,United Kingdom,Mid Spender
14792,64,1,6.2,2,6.2,0,United Kingdom,Low Spender
14793,21,1,228.99,91,228.99,0,United Kingdom,Low Spender
14794,3,6,1060.06,651,176.67666666666665,0,United Kingdom,High Spender
14795,166,1,4.25,1,4.25,1,United Kingdom,Low Spender
14796,1,17,7082.7300000000005,5572,416.6311764705883,0,United Kingdom,High Spender
14798,53,3,173.74,150,57.913333333333334,0,United Kingdom,Low Spender
14799,51,1,32.720000000000006,14,32.720000000000006,0,United Kingdom,Low Spender
14800,48,12,3555.27,2796,296.2725,0,United Kingdom,High Spender
14801,61,1,180.84,172,180.84,0,United Kingdom,Low Spender
14803,162,3,279.45,208,93.14999999999999,1,United Kingdom,Mid Spender
14804,9,1,224.82,108,224.82,0,United Kingdom,Low Spender
14805,15,4,296.45,85,74.1125,0,United Kingdom,Mid Spender
14806,75,1,66.0,47,66.0,0,United Kingdom,Low Spender
14808,40,7,1361.85,1095,194.54999999999998,0,United Kingdom,High Spender
14810,41,11,2035.53,1011,185.0481818181818,0,United Kingdom,High Spender
14813,370,2,110.93,61,55.465,1,United Kingdom,Low Spender
14815,37,2,737.22,624,368.61,0,United Kingdom,Mid Spender
14816,197,1,11.9,2,11.9,1,United Kingdom,Low Spender
14817,200,2,962.08,583,481.04,1,United Kingdom,High Spender
14818,74,3,390.05,193,130.01666666666668,0,United Kingdom,Mid Spender
14819,64,2,176.07,69,88.035,0,United Kingdom,Low Spender
14820,21,4,423.79,243,105.9475,0,United Kingdom,Mid Spender
14821,367,1,48.800000000000004,20,48.800000000000004,1,United Kingdom,Low Spender
14823,180,3,217.18,77,72.39333333333333,1,United Kingdom,Low Spender
14824,10,4,711.71,325,177.9275,0,United Kingdom,Mid Spender
14825,4,12,1979.3100000000002,965,164.94250000000002,0,United Kingdom,High Spender
14828,254,1,10.08,24,10.08,1,United Kingdom,Low Spender
14829,29,4,650.83,372,162.7075,0,United Kingdom,Mid Spender
14830,53,1,180.63,163,180.63,0,United Kingdom,Low Spender
14834,18,6,1249.42,622,208.23666666666668,0,United Kingdom,High Spender
14836,10,3,102.44999999999999,45,34.15,0,United Kingdom,Low Spender
14837,90,4,1613.5,1248,403.375,0,United Kingdom,High Spender
14840,268,1,62.85,31,62.85,1,United Kingdom,Low Spender
14841,53,6,2687.08,1502,447.84666666666664,0,United Kingdom,High Spender
14842,44,4,2250.64,1100,562.66,0,United Kingdom,High Spender
14844,64,4,1986.51,1299,496.6275,0,United Kingdom,High Spender
14847,149,1,218.4,110,218.4,1,United Kingdom,Low Spender
14849,22,25,6635.39,4761,265.41560000000004,0,United Kingdom,High Spender
14850,312,1,317.25,292,317.25,1,United Kingdom,Mid Spender
14851,23,2,416.55,291,208.275,0,United Kingdom,Mid Spender
14852,58,6,2228.7400000000002,1272,371.4566666666667,0,United Kingdom,High Spender
14853,24,2,88.5,46,44.25,0,United Kingdom,Low Spender
14854,78,7,1821.58,1409,260.2257142857143,0,United Kingdom,High Spender
14855,135,1,91.85,63,91.85,1,United Kingdom,Low Spender
14856,36,3,899.09,593,299.69666666666666,0,United Kingdom,High Spender
